video_id,video_length,view_count,likes,comments,shares,description,create_time,hashtag_count
6791115056034614534,12000,31500000,4000000,23600,103400,,1581179691,0
6791113053871164677,15000,33000000,3200000,17400,114400,,1581179225,0
6790937652213452037,15000,36800000,5800000,25100,52600,@dixiedamelio,1581138388,0
6790920138372812037,11000,27800000,4100000,17200,48200,,1581134309,0
6790840269974686982,11000,46600000,7800000,46900,105300,@lilhuddy,1581115713,0
6790784068234595590,10000,51100000,7300000,60600,236900,A TB POST TO SAY THANK YOU FOR 24 MILLION 💙💙💙,1581102627,0
6790783559004114182,15000,119100000,10800000,69000,651200,@ya.girl.bri.bri97,1581102508,0
6790555622279515397,13000,40000000,5600000,24800,117900,@heididamelio,1581049440,0
6790442099046206725,15000,44000000,4500000,19900,161100,,1581023006,0
6790441717804895494,15000,52300000,6100000,29800,219300,@thexhan,1581022918,0
6790426683649379589,13000,32200000,3900000,18500,63200,,1581019417,0
6790420605595307270,11000,22400000,2900000,13700,56500,@krgxoxo,1581018002,0
6790038663066635526,15000,23800000,3200000,22400,36800,,1580929074,0
6790035961318313221,15000,34200000,5600000,29600,87200,@dixiedamelio,1580928445,0
6789988103974178053,15000,37100000,4100000,19800,155100,,1580917303,0
6789986423391931654,15000,39400000,4500000,22000,155200,@thexhan,1580916912,1
6789756424487521542,12000,32400000,3900000,14500,30300,the 🗑 quality is real right now but i got to see my baby today!! @polina_kharenko,1580863361,1
6789684956957265157,15000,31700000,3900000,20700,86900,dc @lilgamby,1580846721,0
6789661956195355910,10000,52200000,7200000,27100,104000,dc @nicotine.barbie,1580841366,0
6789642691484339462,15000,93900000,8700000,36300,343500,dc@ya.girl.bri.bri97,1580836880,1
6789632759221456134,11000,24800000,3200000,19400,77800,,1580834567,0
6789626196616301830,10000,41300000,6200000,32500,45500,THANK YOU GUYS SO MUCH FOR 23 MILLION 💙💙💙💙💙 also please lmk who made this challenge because i love it,1580833039,0
6789099076244737286,8000,22300000,2600000,15200,37100,,1580710312,0
6789097069521947910,12000,31400000,3800000,12800,108100,,1580709846,0
6788952164304801030,10000,36900000,5200000,20600,38900,@dixiedamelio and i got to meet some super sweet people today 💙💙,1580676104,0
6788911363042462982,10000,32300000,3500000,19700,116300,,1580666604,0
6788733687660956933,18000,43700000,5900000,26400,55000,i got to dance with my idol @jlo and do the #jlosuperbowlchallenge #touchdowncelebration for #superbowlliv !! thank you so much @nfl,1580625238,6
6788588536363797766,12000,190500000,16800000,142700,1100000,decided to get dressed up today,1580591440,2
6788588302736919814,15000,51100000,5400000,49600,234600,thank you guys so much for 22 million!!!! 💚💚💚,1580591386,0
6788553587195710725,6000,43600000,5100000,20400,50600,,1580583303,0
6788529493481966854,10000,34300000,4000000,21900,94800,,1580577693,0
6788520704699583750,10000,33000000,3700000,21100,90500,@arii,1580575647,0
6788516032416877829,12000,88900000,10000000,55800,225700,doing this dance everyday till i’m home,1580574559,2
6788514104760880390,15000,29600000,3200000,21200,83500,,1580574110,0
6788294933255097605,15000,39500000,4200000,21900,87400,,1580523081,0
6788293962714189062,12000,80700000,9100000,37400,188700,y’all seemed to like the first one,1580522855,2
6788291984521039110,10000,25200000,2800000,12000,71100,,1580522395,0
6788186111048011013,9000,45900000,5300000,19900,117200,,1580497743,1
6788172067276639494,15000,28300000,3100000,18800,118000,,1580494473,0
6788160467501108486,12000,115900000,11300000,51700,401700,,1580491773,2
6787853068668095749,15000,42800000,5000000,25400,83800,@dixiedamelio @jacksonmahomes,1580420201,0
6787837977079909637,15000,42300000,5300000,34700,174100,#touchdowncelebration #tiktok  @nfl @chiefs,1580416687,4
6787813321811791109,15000,36200000,3800000,16900,169800,,1580410947,0
6787812536545840390,15000,27800000,4100000,13700,24200,,1580410764,0
6787776346006260997,15000,24200000,3000000,11900,39800,using my #SonicSpeedMeUp to help me make tik toks! watch the #SonicMovie In Theatres February 14 #sponsored,1580402338,6
6787720248645684485,13000,24200000,3200000,19600,50700,"#SuperBowlLIV? Ok, Boomer, see you there! Check us out in the @sabra commercial on Feb 2! #OKBoomer #SabraPartner",1580389277,6
6787611266715307270,15000,41600000,5800000,31000,140200,an old draft because i honestly am to tired to make tik toks right now it i made it to miami!!,1580363905,0
6787457316762455301,14000,23700000,3100000,18300,26400,,1580328058,1
6787450259728567557,10000,26200000,3500000,14300,68100,@dixiedamelio @itsundos,1580326415,0
6787414414623575302,15000,55300000,6400000,33000,297700,,1580318069,0
6787213035783163142,6000,45200000,6800000,24100,125900,me on my way to annoy chase,1580271185,0
6787165775259094278,15000,26300000,3000000,14700,62300,,1580260185,0
6787143002684017926,15000,57700000,7000000,25200,120800,@derekhough,1580254877,1
6787142813260778758,9000,35700000,4200000,10300,44600,@abreg_1,1580254833,0
6787047870441737477,11000,131700000,13100000,64500,261400,,1580232730,0
6787045261765004550,10000,27700000,3300000,14500,71700,@itsundos @lilhuddy,1580232119,0
6787043336327941381,10000,29700000,3600000,16400,36900,@lilhuddy,1580231671,0
6787041435007978757,9000,11300000,1300000,7636,23700,,1580231228,0
6786862737118055685,55000,27900000,4200000,38500,25200,this video is for @move_with_joy please help me get in contact with her!!,1580189625,0
6786860918186790150,15000,37600000,3500000,20000,68700,THANK YOU GUYS SO MUCH FOR 21 MILLION!!! 💚💚💚💚,1580189202,0
6786856971686415622,8000,12700000,1800000,7950,14900,here is me trying to make a new dance and then punching myself in the face,1580188283,0
6786758541270142213,10000,45800000,7100000,60900,66200,THANK YOU GUYS SO MUCH FOR 1 BILLION LIKES THATS SO CRAZY!!! 💚💚💚💚,1580165362,0
6786734862834470149,12000,22000000,3100000,16200,32500,,1580159849,0
6786733859200421126,15000,18000000,2600000,13700,28900,,1580159615,0
6786690835049139462,11000,113400000,10900000,58100,280200,,1580149597,0
6786690499366604037,10000,24700000,2700000,16200,83000,,1580149519,0
6786689733121658117,10000,23600000,3200000,15000,50600,,1580149341,0
6786478266527091974,12000,24200000,3500000,23100,72100,,1580100107,0
6786138529178193158,14000,27900000,4400000,37700,61700,i ordered 6 pieces and they gave me 16 :),1580021005,0
6786027488180047110,12000,43200000,5900000,31500,162400,@yodelinghaley,1579995150,0
6785973311475158277,15000,26700000,4000000,23100,61500,@lilhuddy,1579982536,0
6785945185546210565,10000,50300000,6000000,31900,189400,@dixiedamelio,1579975987,0
6785943944682409221,15000,19500000,2800000,15500,21900,,1579975698,0
6785666867068554502,10000,64300000,7000000,29800,224700,@dixiedamelio,1579911187,0
6785566559445273861,9000,56000000,6100000,28700,167200,@dixiedamelio,1579887835,0
6785540634640928005,10000,71400000,8300000,84800,355800,THANK YOU GUYS SO SO SO MUCH FOR 20 MILLION!!!!!! 💚💚💚💚,1579881796,0
6785447389768518918,10000,36500000,4500000,12700,87000,,1579860088,0
6785283949099764998,15000,50400000,5900000,25700,42800,#handgestures,1579822032,2
6785283341215206662,9000,43400000,7300000,47900,213600,chase didn’t know i was recording@lilhuddy,1579821891,0
6784998561596689669,10000,31900000,4400000,21900,57000,breakfast of champions ft milk @sebastiantopete,1579755588,0
6784911892323339525,9000,32700000,4400000,23900,117200,@avani,1579735406,0
6784888631363456261,10000,40900000,4200000,21700,111800,,1579729990,0
6784888270355582214,8000,32300000,4200000,16600,89400,,1579729906,0
6784887864456006918,10000,24600000,3000000,14100,64300,@lilhuddy,1579729811,0
6784886908116864262,9000,34100000,3900000,14900,74900,@lilhuddy,1579729593,0
6784866277795106053,9000,29100000,3600000,9271,77300,@͏madi,1579724785,0
6784586645548158214,13000,27100000,4200000,23700,44400,no yeah?,1579659679,0
6784497677234146566,15000,36900000,5900000,36200,92800,@lilhuddy,1579638963,0
6784489670102355205,10000,26800000,3600000,23200,53300,@luvanthony @sebastiantopete,1579637099,0
6784259180476861701,6000,24500000,3200000,12400,37900,@lilhuddy,1579583437,0
6784229453816958213,9000,26200000,2900000,16700,72500,livin la vida coconut,1579576514,0
6784162532685909253,9000,31000000,5500000,48300,79800,date night :) @lilhuddy,1579560932,0
6784133168560688389,10000,51500000,5800000,30800,134000,ft fork,1579554094,0
6783896854628175110,14000,58500000,7200000,42000,262500,,1579499075,0
6783895591177997574,12000,34100000,4000000,17200,148500,shawty@avani,1579498781,0
6783889467414416646,15000,24100000,3800000,29200,31600,THANK YOU SO MUCH FOR 19 MILLION 💚💚💚💚💚💚,1579497355,0
6783784987385810182,8000,36500000,4800000,22700,88400,,1579473027,0
6783776658957569286,10000,25700000,3600000,19500,25400,,1579471088,0
6783742278146985222,12000,44500000,5300000,22900,42200,hawaii with @lilhuddy @sebastiantopete @avani @luvanthony @͏madi @christopherromero,1579463083,0
6783522590846651653,59000,26100000,4300000,17200,35900,,1579411934,0
6783501526720630021,8000,33700000,4100000,31000,139300,,1579407029,0
6783501050428017925,15000,55000000,7300000,45600,279600,@avani,1579406919,0
6783499978938633478,15000,36100000,5500000,15100,33900,a little late but here is some dance rewind videos,1579406669,0
6783315218161339653,12000,30800000,4300000,28500,112400,airplane vibez,1579363650,0
6783126579351424261,15000,133500000,15200000,170800,673700,,1579319731,0
6783105816644914438,12000,30000000,3700000,17000,130500,,1579314896,0
6783077584327560454,11000,29100000,3400000,10900,56800,@͏madi,1579308323,0
6783076004580642053,7000,23100000,3200000,11700,32800,@͏madi,1579307955,0
6783012088953441542,15000,29300000,5100000,31300,44000,back with my baby @lilhuddy @publictheband #makeyoumine,1579293072,2
6782796115356945670,11000,34500000,5200000,10500,35500,@nickaustinn @avani,1579242790,0
6782793912651189510,8000,28000000,4500000,26500,88100,@avani,1579242278,0
6782787422909484294,11000,22900000,2800000,10900,70400,,1579240767,0
6782787142276910341,14000,28600000,3300000,11500,110100,,1579240701,0
6782766676577389830,58000,39500000,6000000,32200,147100,@lilhuddy,1579235936,0
6782689812592741638,9000,22800000,2900000,23200,115700,,1579218037,0
6782656918746975493,15000,40500000,5500000,44800,129500,THANK YOU GUYS SO MUCH FOR 18 MILLION!! 💚💚,1579210378,0
6782337937402023174,15000,37200000,4100000,17000,84500,@daviddobrik,1579136110,0
6782280065418906886,58000,35000000,5600000,21700,71100,@lilhuddy @petroutv @kiyarafay @huddysibs,1579122635,0
6782040605427076357,14000,41600000,4400000,13400,111800,@͏madi,1579066885,0
6782009135375338757,9000,43500000,5000000,24800,160600,i’m back @addisonre,1579059556,0
6781792875463183621,14000,38900000,4200000,17800,181300,,1579009204,0
6781792467399347461,9000,40200000,4800000,17300,176600,,1579009108,0
6781791976057621765,15000,34500000,5100000,16900,102000,just sister things @dixiedamelio,1579008994,0
6781758193870720261,10000,27700000,4300000,13400,62500,,1579001130,0
6781757050130091269,11000,18500000,2700000,5569,18100,,1579000873,0
6781755043273100550,11000,17000000,2300000,9386,46100,i like this hairstyle better,1579000397,0
6781754327976512773,10000,14800000,2000000,9312,51100,,1579000230,0
6781752780924226821,15000,12500000,1500000,5049,19400,,1578999870,0
6781664004965207302,11000,15200000,2300000,9660,4515,,1578979201,0
6781592645807410438,15000,17400000,2500000,9227,35900,40%,1578962584,0
6781591653460348166,11000,19600000,2700000,9285,43700,ceo of being embarrassed to tik tok in public,1578962353,0
6781474343219121413,8000,23600000,3400000,13800,84600,,1578935038,0
6781473836626955525,14000,23600000,3000000,9690,69000,,1578934921,0
6781472203830611206,15000,27400000,3500000,13800,77800,,1578934540,0
6781468543180360966,15000,20600000,3000000,15100,74400,,1578933688,0
6781266824152534278,15000,13700000,1700000,11300,42600,,1578886723,0
6781264681882504453,12000,28300000,4200000,20600,78000,,1578886224,0
6781251288848960773,15000,15900000,2200000,15100,63200,you asked i delivered! @nfl @chiefs,1578883105,0
6781182031373012230,8000,17600000,2200000,11500,105200,dc: @aashna_p_,1578866980,0
6781125167767768326,14000,38400000,4200000,19100,201500,,1578853739,0
6781124593844276485,9000,56700000,6200000,34000,352600,,1578853606,0
6780781784822009094,15000,22400000,3600000,41400,86900,,1578773789,0
6780756087906880774,14000,29000000,4600000,18800,27300,#greenscreen,1578767806,2
6780748669302951173,10000,22900000,2600000,12500,100800,@arii,1578766079,0
6780745701375708422,15000,22400000,3400000,27300,52100,⚠️ flash warning ⚠️ pov: reading the sign to the “panic room”,1578765388,0
6780739875114142982,15000,43800000,6800000,34200,98900,pov we get in an argument but tik toking take priority,1578764031,0
6780739186799480069,15000,21300000,2900000,17100,66400,THANK YOU GUYS SO MUCH FOR 17 MILLION 💚💚💚,1578763871,0
6780738199321988357,15000,16300000,2400000,12700,19800,,1578763641,0
6780729980977433861,13000,19200000,2600000,14600,91500,,1578761728,0
6780552822846016774,14000,39300000,6100000,18500,32500,@marcdamelio,1578720482,1
6780545070572555526,11000,27700000,4200000,26100,56000,,1578718677,0
6780543853322587398,10000,25100000,2700000,14100,78700,,1578718393,0
6780435844357459205,10000,17700000,2200000,9534,25900,@chicksintheoffice @st6 @barstoolsports,1578693244,0
6780366112115690758,11000,24500000,4200000,20600,40200,,1578677008,0
6780364992651775237,15000,42700000,6200000,46400,62000,2019...,1578676748,1
6780363178011331846,15000,21900000,3000000,9449,40600,20% @dixiedamelio,1578676325,0
6780362047705074949,8000,30700000,4400000,22300,92600,i miss you @lilhuddy but i’ll see you wednesday! :),1578676062,0
6780355140978314501,15000,21100000,2900000,7897,46700,,1578674454,0
6780353793419726086,9000,14600000,2100000,6037,15400,making my parents concern for my well being grow everyday @marcdamelio,1578674140,0
6780343009776094470,7000,13300000,2000000,10300,18500,,1578671630,0
6780031678606822662,15000,36600000,4800000,25300,176200,,1578599144,0
6780029292949638406,15000,18300000,2600000,14800,75400,,1578598589,0
6779598435856272646,12000,23700000,3100000,17100,66500,,1578498273,0
6779591065096834310,8000,28300000,4000000,11200,23400,,1578496557,0
6779589866469559557,9000,13700000,1600000,7618,12000,,1578496278,0
